TimeGenerated,UserPrincipalName,IPAddress,ResultType,ResultDescription,Location,City,AppDisplayName,ClientAppUsed,DeviceDetail,LogonType,RiskLevelDuringSignIn,IsInteractive,ConditionalAccessStatus,AttackPattern
2026-02-19T20:53:21Z,david.clark@contoso.com,192.168.1.42,0,Success,United States,Sydney,Azure Portal,Chrome 120,MacOS 13,Network,none,True,success,Normal
2026-02-19T20:54:21Z,it.admin@contoso.com,192.168.1.10,0,Success,Australia,Berlin,OneDrive,Chrome 120,Unknown,Interactive,none,True,success,Normal
2026-02-19T20:59:21Z,guest@contoso.com,10.0.0.12,0,Success,United States,Toronto,OneDrive,Unknown,Windows 10,RemoteInteractive,none,True,success,Normal
2026-02-19T20:59:21Z,svc.backup@contoso.com,172.16.0.20,50126,Invalid username or password,Canada,Sydney,Azure Active Directory,Unknown,Windows 11,Network,none,False,success,Normal
2026-02-19T20:59:21Z,finance01@contoso.com,172.16.0.5,0,Success,Canada,Toronto,Office 365 Exchange Online,Firefox 121,Windows 11,Network,none,True,success,Normal
2026-02-19T21:00:21Z,alice.brown@contoso.com,10.0.0.5,500121,MFA denied by user,United States,Berlin,Azure Portal,Internet Explorer 11,Android 14,Batch,none,False,success,Normal
2026-02-19T21:04:21Z,admin@contoso.com,10.0.0.33,0,Success,Germany,Sydney,Office 365 Exchange Online,Firefox 121,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-19T21:04:21Z,david.clark@contoso.com,10.0.0.33,0,Success,Germany,New York,Azure Portal,Firefox 121,Windows 11,RemoteInteractive,none,True,success,Normal
2026-02-19T21:05:21Z,john.doe@contoso.com,10.0.0.12,0,Success,Germany,London,OneDrive,Safari 17,iOS 17,Network,none,True,success,Normal
2026-02-19T21:11:21Z,admin@contoso.com,10.0.0.33,0,Success,United Kingdom,London,Azure Active Directory,Unknown,Unknown,Network,none,True,success,Normal
2026-02-19T21:12:21Z,admin@contoso.com,192.168.1.25,0,Success,Australia,New York,SharePoint Online,Internet Explorer 11,MacOS 13,Network,none,True,success,Normal
2026-02-19T21:14:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,United States,London,Office 365 Exchange Online,Chrome 120,Android 14,Interactive,none,True,success,Normal
2026-02-19T21:16:21Z,sarah.lee@contoso.com,172.16.0.20,0,Success,Australia,Sydney,Outlook Web Access,Safari 17,MacOS 14,Batch,none,False,success,Normal
2026-02-19T21:16:21Z,alice.brown@contoso.com,192.168.1.10,0,Success,Germany,New York,SharePoint Online,Internet Explorer 11,Android 14,Network,none,True,success,Normal
2026-02-19T21:17:21Z,svc.backup@contoso.com,192.168.1.25,0,Success,Australia,Toronto,OneDrive,Internet Explorer 11,Android 14,Network,none,True,success,Normal
2026-02-19T21:17:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Germany,Berlin,OneDrive,Internet Explorer 11,Android 14,Service,none,False,notApplied,Normal
2026-02-19T21:21:21Z,mary.jones@contoso.com,172.16.0.20,0,Success,Canada,Toronto,Outlook Web Access,Edge 120,MacOS 14,Batch,none,False,failure,Normal
2026-02-19T21:21:21Z,ceo@contoso.com,192.168.1.10,0,Success,Canada,London,Outlook Web Access,Safari 17,MacOS 14,Service,none,False,success,Normal
2026-02-19T21:24:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,United States,New York,SharePoint Online,Firefox 121,iOS 17,RemoteInteractive,none,True,success,Normal
2026-02-19T21:28:21Z,finance01@contoso.com,10.0.0.12,0,Success,United Kingdom,New York,Microsoft Teams,Edge 120,Windows 11,RemoteInteractive,none,True,success,Normal
2026-02-19T21:28:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Canada,New York,Azure Active Directory,Unknown,MacOS 14,Interactive,none,False,success,Normal
2026-02-19T21:28:21Z,svc.azure@contoso.com,10.0.0.12,0,Success,Canada,Sydney,Azure Portal,Edge 120,Windows 10,Service,none,True,notApplied,Normal
2026-02-19T21:29:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Germany,London,Microsoft 365 Admin Center,Chrome 120,MacOS 13,Interactive,none,False,success,Normal
2026-02-19T21:29:21Z,svc.backup@contoso.com,192.168.1.25,50126,Invalid username or password,Canada,New York,SharePoint Online,Safari 17,MacOS 13,Network,none,True,success,Normal
2026-02-19T21:31:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Germany,Berlin,Outlook Web Access,Safari 17,Windows 10,Service,none,True,success,Normal
2026-02-19T21:32:21Z,svc.backup@contoso.com,172.16.0.20,0,Success,Canada,Berlin,Outlook Web Access,Edge 120,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-19T21:34:21Z,sarah.lee@contoso.com,192.168.1.10,0,Success,United States,Berlin,Outlook Web Access,Edge 120,MacOS 14,RemoteInteractive,none,True,success,Normal
2026-02-19T21:35:21Z,it.admin@contoso.com,192.168.1.25,0,Success,Australia,Sydney,Outlook Web Access,Internet Explorer 11,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-19T21:36:21Z,guest@contoso.com,192.168.1.42,0,Success,Canada,Berlin,Azure Portal,Unknown,Unknown,Interactive,none,False,success,Normal
2026-02-19T21:37:21Z,ceo@contoso.com,172.16.0.5,50126,Invalid username or password,Germany,New York,OneDrive,Safari 17,MacOS 14,Interactive,none,False,success,Normal
2026-02-19T21:39:21Z,ceo@contoso.com,192.168.1.25,0,Success,Australia,London,Azure Active Directory,Unknown,MacOS 13,Service,none,True,success,Normal
2026-02-19T21:40:21Z,admin@contoso.com,192.168.1.25,0,Success,Germany,New York,Azure Portal,Unknown,MacOS 13,Interactive,none,True,success,Normal
2026-02-19T21:41:21Z,svc.backup@contoso.com,10.0.0.33,0,Success,Germany,Sydney,OneDrive,Unknown,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-19T21:43:21Z,finance01@contoso.com,172.16.0.5,0,Success,Germany,Sydney,Azure Portal,Chrome 120,Windows 10,Network,low,True,success,Normal
2026-02-19T21:46:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,United Kingdom,New York,Office 365 Exchange Online,Chrome 120,Unknown,Network,none,True,success,Normal
2026-02-19T21:48:21Z,david.clark@contoso.com,10.0.0.33,0,Success,United States,Sydney,OneDrive,Safari 17,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-19T21:49:21Z,jane.smith@contoso.com,192.168.1.42,0,Success,Canada,Berlin,Microsoft 365 Admin Center,Unknown,MacOS 13,Batch,low,True,unknownFutureValue,Normal
2026-02-19T21:50:21Z,guest@contoso.com,10.0.0.33,0,Success,United Kingdom,Berlin,Microsoft 365 Admin Center,Unknown,Windows 11,Network,none,True,success,Normal
2026-02-19T21:51:21Z,bob.wilson@contoso.com,172.16.0.5,0,Success,United States,Sydney,Microsoft Teams,Internet Explorer 11,MacOS 13,Interactive,none,True,success,Normal
2026-02-19T21:57:21Z,david.clark@contoso.com,192.168.1.42,0,Success,Germany,Toronto,Microsoft Teams,Firefox 121,Windows 11,Network,none,False,notApplied,Normal
2026-02-19T21:59:21Z,guest@contoso.com,192.168.1.25,0,Success,United States,New York,OneDrive,Chrome 120,iOS 17,Service,none,True,success,Normal
2026-02-19T22:01:21Z,finance01@contoso.com,192.168.1.25,0,Success,United States,London,Microsoft Teams,Chrome 120,Android 14,Interactive,none,True,success,Normal
2026-02-19T22:02:21Z,alice.brown@contoso.com,10.0.0.12,0,Success,Canada,New York,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-19T22:03:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,United Kingdom,London,SharePoint Online,Safari 17,iOS 17,Interactive,none,True,success,Normal
2026-02-19T22:03:21Z,david.clark@contoso.com,10.0.0.12,500121,MFA denied by user,Germany,Berlin,OneDrive,Unknown,Windows 10,Interactive,none,True,success,Normal
2026-02-19T22:04:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,Germany,Sydney,SharePoint Online,Edge 120,MacOS 13,Network,none,False,success,Normal
2026-02-19T22:06:21Z,bob.wilson@contoso.com,172.16.0.20,0,Success,United Kingdom,Berlin,OneDrive,Unknown,Unknown,Network,none,False,success,Normal
2026-02-19T22:10:21Z,jane.smith@contoso.com,172.16.0.20,0,Success,United States,Toronto,SharePoint Online,Internet Explorer 11,Unknown,Interactive,none,True,success,Normal
2026-02-19T22:14:21Z,jane.smith@contoso.com,10.0.0.5,500121,MFA denied by user,United States,New York,Azure Active Directory,Edge 120,iOS 17,Network,none,True,notApplied,Normal
2026-02-19T22:16:21Z,finance01@contoso.com,10.0.0.12,0,Success,United States,London,OneDrive,Firefox 121,iOS 17,Interactive,none,True,notApplied,Normal
2026-02-19T22:19:21Z,john.doe@contoso.com,10.0.0.33,0,Success,Canada,Toronto,Outlook Web Access,Safari 17,Windows 11,Network,none,True,success,Normal
2026-02-19T22:20:21Z,finance01@contoso.com,192.168.1.42,0,Success,Australia,London,Office 365 Exchange Online,Internet Explorer 11,Windows 11,Batch,none,True,success,Normal
2026-02-19T22:20:21Z,guest@contoso.com,172.16.0.5,0,Success,Canada,Toronto,Azure Active Directory,Internet Explorer 11,Windows 10,Interactive,none,False,success,Normal
2026-02-19T22:23:21Z,helpdesk@contoso.com,10.0.0.12,50126,Invalid username or password,Canada,Berlin,Microsoft Teams,Safari 17,MacOS 14,Interactive,none,False,success,Normal
2026-02-19T22:29:21Z,john.doe@contoso.com,10.0.0.5,0,Success,United States,Sydney,Azure Active Directory,Internet Explorer 11,Windows 11,Interactive,none,True,failure,Normal
2026-02-19T22:29:21Z,ceo@contoso.com,172.16.0.20,0,Success,United Kingdom,Berlin,Office 365 Exchange Online,Chrome 120,MacOS 13,Batch,none,False,success,Normal
2026-02-19T22:30:21Z,finance01@contoso.com,192.168.1.42,0,Success,Canada,New York,Microsoft 365 Admin Center,Safari 17,Unknown,Interactive,none,True,success,Normal
2026-02-19T22:30:21Z,sarah.lee@contoso.com,10.0.0.12,0,Success,United States,Sydney,OneDrive,Firefox 121,iOS 17,RemoteInteractive,none,False,success,Normal
2026-02-19T22:31:21Z,john.doe@contoso.com,172.16.0.20,0,Success,Canada,New York,Microsoft 365 Admin Center,Firefox 121,MacOS 13,Interactive,none,True,success,Normal
2026-02-19T22:32:21Z,mary.jones@contoso.com,192.168.1.42,500121,MFA denied by user,Canada,London,OneDrive,Chrome 120,Windows 10,Service,none,True,success,Normal
2026-02-19T22:32:21Z,helpdesk@contoso.com,192.168.1.42,0,Success,Australia,New York,Azure Active Directory,Unknown,Windows 11,Network,none,True,failure,Normal
2026-02-19T22:33:21Z,sarah.lee@contoso.com,10.0.0.12,50126,Invalid username or password,Australia,Toronto,SharePoint Online,Firefox 121,Windows 10,Service,medium,True,notApplied,Normal
2026-02-19T22:33:21Z,john.doe@contoso.com,172.16.0.5,0,Success,United Kingdom,London,SharePoint Online,Unknown,iOS 17,Network,none,True,success,Normal
2026-02-19T22:34:21Z,david.clark@contoso.com,192.168.1.25,0,Success,United States,Toronto,Azure Active Directory,Chrome 120,Unknown,Network,none,False,success,Normal
2026-02-19T22:35:21Z,mary.jones@contoso.com,172.16.0.5,0,Success,Australia,Sydney,Microsoft Teams,Chrome 120,Unknown,Interactive,none,True,failure,Normal
2026-02-19T22:38:21Z,john.doe@contoso.com,192.168.1.42,0,Success,United Kingdom,Toronto,Office 365 Exchange Online,Unknown,MacOS 13,Network,none,True,success,Normal
2026-02-19T22:45:21Z,david.clark@contoso.com,10.0.0.12,0,Success,Canada,New York,Microsoft Teams,Edge 120,Unknown,Network,none,False,success,Normal
2026-02-19T22:46:21Z,sarah.lee@contoso.com,192.168.1.10,0,Success,United States,Berlin,Azure Active Directory,Safari 17,Windows 10,Interactive,none,True,success,Normal
2026-02-19T22:48:21Z,john.doe@contoso.com,172.16.0.20,0,Success,Canada,Berlin,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,Service,none,True,success,Normal
2026-02-19T22:50:21Z,david.clark@contoso.com,192.168.1.25,0,Success,United States,Berlin,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,Interactive,none,False,success,Normal
2026-02-19T22:52:21Z,ceo@contoso.com,192.168.1.25,0,Success,Canada,Toronto,OneDrive,Chrome 120,Unknown,Interactive,none,True,success,Normal
2026-02-19T22:52:21Z,jane.smith@contoso.com,192.168.1.25,0,Success,United States,New York,Azure Active Directory,Internet Explorer 11,Unknown,Network,none,True,success,Normal
2026-02-19T22:54:21Z,jane.smith@contoso.com,172.16.0.20,0,Success,Germany,Sydney,Microsoft 365 Admin Center,Chrome 120,iOS 17,Interactive,low,True,success,Normal
2026-02-19T22:54:21Z,admin@contoso.com,192.168.1.10,0,Success,Australia,London,Azure Active Directory,Safari 17,MacOS 14,Batch,none,True,success,Normal
2026-02-19T22:56:21Z,svc.azure@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,Microsoft 365 Admin Center,Edge 120,Android 14,Interactive,none,True,success,Normal
2026-02-19T22:56:21Z,sarah.lee@contoso.com,192.168.1.25,50126,Invalid username or password,Germany,New York,Microsoft Teams,Internet Explorer 11,iOS 17,Network,none,False,notApplied,Normal
2026-02-19T22:56:21Z,sarah.lee@contoso.com,192.168.1.10,0,Success,United States,Berlin,Microsoft Teams,Edge 120,Android 14,Network,none,True,success,Normal
2026-02-19T22:56:21Z,david.clark@contoso.com,10.0.0.12,0,Success,United Kingdom,Toronto,Azure Active Directory,Edge 120,Windows 10,Batch,none,True,success,Normal
2026-02-19T22:57:21Z,john.doe@contoso.com,10.0.0.5,0,Success,Australia,New York,Azure Active Directory,Safari 17,Android 14,Batch,none,False,success,Normal
2026-02-19T22:58:21Z,ceo@contoso.com,192.168.1.25,0,Success,Germany,Berlin,Azure Active Directory,Internet Explorer 11,MacOS 13,Interactive,none,True,success,Normal
2026-02-19T22:59:21Z,sarah.lee@contoso.com,192.168.1.42,0,Success,United States,London,OneDrive,Unknown,MacOS 13,Service,none,False,success,Normal
2026-02-19T23:00:21Z,bob.wilson@contoso.com,192.168.1.25,0,Success,United Kingdom,New York,Outlook Web Access,Firefox 121,MacOS 13,Interactive,none,False,success,Normal
2026-02-19T23:01:21Z,david.clark@contoso.com,10.0.0.5,0,Success,United States,Toronto,OneDrive,Internet Explorer 11,Unknown,Network,none,True,success,Normal
2026-02-19T23:03:21Z,it.admin@contoso.com,10.0.0.33,0,Success,United States,New York,OneDrive,Edge 120,MacOS 13,Interactive,none,False,success,Normal
2026-02-19T23:03:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,United States,Berlin,Azure Portal,Internet Explorer 11,Unknown,Service,none,True,success,Normal
2026-02-19T23:04:21Z,john.doe@contoso.com,10.0.0.12,0,Success,United States,Toronto,Office 365 Exchange Online,Edge 120,iOS 17,RemoteInteractive,none,True,success,Normal
2026-02-19T23:04:21Z,alice.brown@contoso.com,10.0.0.12,0,Success,United Kingdom,Sydney,Azure Portal,Chrome 120,Windows 11,Network,low,True,success,Normal
2026-02-19T23:12:21Z,jane.smith@contoso.com,192.168.1.42,0,Success,Canada,London,Outlook Web Access,Edge 120,MacOS 14,Service,none,True,success,Normal
2026-02-19T23:14:21Z,finance01@contoso.com,10.0.0.33,0,Success,United Kingdom,Berlin,Outlook Web Access,Firefox 121,Windows 10,Interactive,none,False,success,Normal
2026-02-19T23:14:21Z,jane.smith@contoso.com,192.168.1.10,0,Success,Canada,New York,Microsoft Teams,Safari 17,Windows 11,Network,low,True,success,Normal
2026-02-19T23:18:21Z,david.clark@contoso.com,192.168.1.25,0,Success,Canada,Sydney,Azure Portal,Edge 120,MacOS 13,Network,none,True,notApplied,Normal
2026-02-19T23:19:21Z,sarah.lee@contoso.com,172.16.0.20,0,Success,Germany,Toronto,SharePoint Online,Safari 17,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-19T23:22:21Z,john.doe@contoso.com,10.0.0.5,0,Success,Australia,New York,Microsoft Teams,Firefox 121,Unknown,Interactive,none,False,success,Normal
2026-02-19T23:24:21Z,admin@contoso.com,192.168.1.10,0,Success,United States,London,Azure Active Directory,Chrome 120,Windows 10,Network,none,False,success,Normal
2026-02-19T23:24:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,Australia,New York,Microsoft Teams,Internet Explorer 11,Unknown,Network,none,True,success,Normal
2026-02-19T23:25:21Z,mary.jones@contoso.com,172.16.0.20,0,Success,Australia,Sydney,Outlook Web Access,Safari 17,MacOS 13,Interactive,none,False,success,Normal
2026-02-19T23:28:21Z,bob.wilson@contoso.com,192.168.1.25,0,Success,Canada,Toronto,Office 365 Exchange Online,Safari 17,Windows 10,Network,none,False,failure,Normal
2026-02-19T23:28:21Z,john.doe@contoso.com,10.0.0.33,0,Success,United Kingdom,New York,Microsoft Teams,Chrome 120,Windows 11,Service,none,False,success,Normal
2026-02-19T23:29:21Z,ceo@contoso.com,172.16.0.5,0,Success,Australia,London,OneDrive,Unknown,Unknown,RemoteInteractive,none,True,notApplied,Normal
2026-02-19T23:30:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,United States,Sydney,OneDrive,Edge 120,Android 14,Interactive,none,False,success,Normal
2026-02-19T23:34:21Z,john.doe@contoso.com,192.168.1.10,0,Success,Canada,Toronto,Azure Portal,Internet Explorer 11,MacOS 13,Network,none,False,success,Normal
2026-02-19T23:37:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Australia,Toronto,SharePoint Online,Internet Explorer 11,Android 14,Network,none,False,success,Normal
2026-02-19T23:38:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,Australia,Berlin,Microsoft Teams,Safari 17,MacOS 13,Interactive,none,True,success,Normal
2026-02-19T23:41:21Z,ceo@contoso.com,192.168.1.42,500121,MFA denied by user,Germany,New York,Microsoft Teams,Firefox 121,MacOS 13,Network,none,False,success,Normal
2026-02-19T23:42:21Z,david.clark@contoso.com,192.168.1.25,0,Success,United Kingdom,New York,Azure Portal,Unknown,MacOS 14,Interactive,none,True,success,Normal
2026-02-19T23:43:21Z,admin@contoso.com,10.0.0.33,0,Success,Australia,Toronto,Office 365 Exchange Online,Internet Explorer 11,Windows 11,Service,none,True,success,Normal
2026-02-19T23:44:21Z,alice.brown@contoso.com,10.0.0.5,0,Success,Australia,Berlin,OneDrive,Firefox 121,MacOS 13,Network,low,False,success,Normal
2026-02-19T23:48:21Z,admin@contoso.com,192.168.1.10,0,Success,Canada,Sydney,Azure Active Directory,Firefox 121,Windows 11,Network,none,False,success,Normal
2026-02-19T23:49:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,Germany,Berlin,Microsoft Teams,Firefox 121,Windows 11,RemoteInteractive,none,False,notApplied,Normal
2026-02-19T23:49:21Z,ceo@contoso.com,10.0.0.5,0,Success,Canada,Sydney,Azure Active Directory,Internet Explorer 11,Windows 11,Network,none,True,success,Normal
2026-02-19T23:53:21Z,admin@contoso.com,10.0.0.5,0,Success,Canada,Berlin,Microsoft Teams,Chrome 120,MacOS 14,Interactive,none,True,success,Normal
2026-02-19T23:54:21Z,jane.smith@contoso.com,192.168.1.42,0,Success,United Kingdom,Sydney,Azure Active Directory,Edge 120,Android 14,Interactive,none,False,success,Normal
2026-02-19T23:56:21Z,ceo@contoso.com,172.16.0.5,0,Success,Germany,Berlin,Azure Active Directory,Firefox 121,Android 14,Interactive,none,True,success,Normal
2026-02-19T23:58:21Z,svc.azure@contoso.com,192.168.1.25,0,Success,Australia,Berlin,OneDrive,Chrome 120,Windows 11,Interactive,none,False,success,Normal
2026-02-19T23:59:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,Australia,Toronto,Azure Portal,Safari 17,MacOS 14,Interactive,none,True,success,Normal
2026-02-20T00:00:21Z,svc.azure@contoso.com,10.0.0.33,0,Success,Australia,New York,Outlook Web Access,Internet Explorer 11,Windows 10,Service,none,True,success,Normal
2026-02-20T00:01:21Z,jane.smith@contoso.com,192.168.1.25,0,Success,Canada,Sydney,Outlook Web Access,Unknown,Windows 11,Interactive,low,True,success,Normal
2026-02-20T00:11:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,Germany,London,OneDrive,Internet Explorer 11,Android 14,Interactive,none,False,success,Normal
